"","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
"ENSG00000131469",9517.11531294169,10701.5430720304,7830.70264524821,7125.65574960386,7459.08300552337,7074.19707237511,6708.71029176905,6280.37550015587
"ENSG00000131470",70.6279429531851,96.6103815779439,55.157745117158,87.9342583615619,84.3845523422253,58.1499860830509,52.2841522982488,70.4950843542374
"ENSG00000131471",207.960054251045,255.406755895714,252.877046844817,250.389074656651,74.1561217552889,142.862311487989,623.052814887465,712.316001609235
"ENSG00000131473",3905.13667911986,4448.51940920969,3220.36373414792,3167.1237121749,3637.05944287147,4196.84961285822,3265.58101229479,3539.48453384559
"ENSG00000131475",518.919191975485,541.906508161341,490.479641195651,557.413773342782,525.059436796069,570.01344382645,483.628408758801,502.935079422769
"ENSG00000131477",9.80943652127571,6.66278493640993,5.09148416466074,8.94246695202325,7.6713229402023,7.89691169029087,7.62477221016128,12.6259852574754
"ENSG00000131480",15.6950984340411,28.8720680577763,22.9116787409733,28.3178120147403,23.0139688206069,20.8191308198577,11.981784901682,35.7736248961802
"ENSG00000131495",548.347501539312,624.080855710396,480.296672866329,538.038428280065,462.836484058872,554.937521508622,471.646623857119,483.996101536556
"ENSG00000131503",1351.74035263179,1213.73732258268,1256.74800797709,1232.57002822054,1189.05505573136,1303.70832996075,1337.60289629686,1511.96173458268
"ENSG00000131504",1343.89280341477,1855.58560479016,1574.11718757428,2113.40302299483,1448.17529726708,1666.96626771413,1803.80325428958,2375.78955928161
"ENSG00000131507",2416.06421519021,3042.6717876272,2544.89350163626,3977.90738249167,2332.93454303708,2931.90794028617,2901.77045255281,3575.25815874177
"ENSG00000131508",1054.51442603714,1159.32457893533,1022.5397364027,1505.31527025725,1067.1662579037,1136.43738233913,1154.60836325299,1266.80718750003
"ENSG00000131558",2270.88455467533,2203.16088563955,2311.53381075597,2302.68524014599,2580.97398477029,2372.66301240103,2372.39341053304,2223.22557075379
"ENSG00000131584",1503.78661871157,1260.37681713754,1197.34735938938,672.175432560414,1117.4560416228,745.181303138357,1378.99451686631,863.827824698939
"ENSG00000131591",108.88474538616,118.81966469931,123.044200645968,104.328781106938,127.855382336705,161.527739119586,159.030963240507,131.520679765368
"ENSG00000131620",537.557121365909,232.087008618279,1763.35068236083,1603.6824067295,595.806081689046,2542.08766321091,1770.0364059303,1259.44202943317
"ENSG00000131626",1217.35107229032,1532.44053537428,1165.1012930132,1505.31527025725,1695.36236978471,1558.56320723832,1304.92530111046,1666.63005398675
"ENSG00000131634",364.911038591456,525.249545820316,278.33446766812,472.460337298562,173.883319977919,320.183873988157,352.918028013179,675.490211274932
"ENSG00000131650",0,2.22092831213664,2.54574208233037,0,1.70473843115607,1.43580212550743,4.35701269152073,0
"ENSG00000131652",270.74044798721,236.528865242552,190.930656174778,181.830161357806,188.373596642745,207.473407135824,251.617482935322,219.902576567696
"ENSG00000131653",2837.86998560506,3141.50309751728,2610.23421508274,2286.29071740061,3163.99452822566,3137.94554529649,2504.19304445154,3084.94906457648
"ENSG00000131669",495.376544324423,273.174182392807,499.814028830862,374.093200826306,734.742263828265,525.50357793572,600.178498256981,412.448851744195
"ENSG00000131686",12.7522674776584,13.3255698728199,10.1829683293215,4.47123347601162,9.37606137135837,7.17901062753715,8.71402538304146,12.6259852574754
"ENSG00000131697",285.454602769123,206.546333028708,186.687752704227,163.94522745376,190.93070428948,224.703032641913,247.260470243802,226.215569196434
"ENSG00000131711",6879.35783237065,4360.7927408803,6358.41514096715,5085.28287338389,6760.99261796496,5059.76669028819,10416.5280922532,7895.44944767459
"ENSG00000131724",1189.88465003074,1138.22575997003,1860.9374621835,2094.02767793211,2135.18488502297,1953.40879175286,1711.21673459477,1719.2383258929
"ENSG00000131725",517.938248323357,618.528534930055,524.422868960056,530.586372486713,541.254451892052,647.546758603851,432.433509633433,571.32583290076
"ENSG00000131730",16.6760420861687,13.3255698728199,22.9116787409733,13.4137004280349,22.1615996050289,17.2296255060892,19.6065571118433,7.36515806686063
"ENSG00000131732",745.517175616954,585.214610248005,601.643712124077,436.690469490469,758.60860186445,594.422079960076,637.213106134907,476.630943469695
"ENSG00000131746",4.90471826063785,6.66278493640993,8.48580694110123,0,1.70473843115607,2.87160425101486,7.62477221016128,3.15649631436884
"ENSG00000131747",359.025376678691,328.697390196223,211.296592833421,208.657562213876,364.814024267398,193.833286943503,395.398901755506,176.763793604655
"ENSG00000131748",711.184147792489,785.098158340303,715.353525134833,780.975447143364,915.444537530808,715.747359565454,798.422575721174,667.072887769948
"ENSG00000131759",948.572511607361,917.243392912433,807.000240098727,663.232965608391,899.249522434826,646.828857541098,957.453538961681,807.0108910403
"ENSG00000131771",149.103435123391,22.2092831213664,84.8580694110123,19.375345062717,46.8803068567919,2.87160425101486,358.36429387758,33.6692940199343
"ENSG00000131773",187.360237556366,196.552155624093,141.71297591639,198.224684103182,139.788551354798,137.11910298596,238.54644486076,204.120094995852
"ENSG00000131778",755.326612138229,584.104146091937,804.454498016396,657.271320973709,828.502877541849,762.410928644446,710.193068717879,568.169336586391
"ENSG00000131779",502.243149889316,569.668112063049,509.996997160184,673.665843719085,484.998083663901,510.427655617892,476.00363654864,560.804178519531
"ENSG00000131781",89.2658723436089,97.7208457340123,95.8896184344438,123.704126169655,98.8748290070519,95.4808413462441,96.9435323863363,104.164378374172
"ENSG00000131788",957.401004476509,847.284151080129,879.978179792197,736.263112383247,684.452480109161,831.329430668803,791.887056683893,749.141791943538
"ENSG00000131791",979.962708475443,906.13875135175,995.385154191174,1022.42205484799,994.714874579566,1078.28739625608,788.619297165252,918.540427481333
"ENSG00000131797",113.789463646798,101.052238202217,117.104135787197,65.5780909815038,103.136675084942,64.6110956478344,119.81784901682,71.5472497923604
"ENSG00000131828",653.308472316962,765.109803531073,690.74468500564,785.446680619375,812.307862445866,813.38190409996,669.890701321312,780.706755087227
"ENSG00000131831",490.471826063785,1490.24289744369,696.684749864411,1970.32355176246,61.3705835216184,146.451816801758,942.203994541358,2487.31909572265
"ENSG00000131844",489.490882411658,699.592418323042,441.261960937264,766.071335556658,479.031499154855,532.682588563257,562.054637206174,571.32583290076
"ENSG00000131845",297.225926594654,288.720680577764,326.703567232397,284.668531306073,297.476856236734,276.39190916018,315.883420135253,278.823841102581
"ENSG00000131848",45.1234079978682,45.5290303988012,63.6435520582592,55.14521287081,75.860860186445,58.8678871458047,64.2659371999308,52.6082719061474
"ENSG00000131849",154.989097036156,115.488272231105,190.082075480667,184.810983675147,180.702273702543,208.191308198577,172.102001315069,158.876981156565
"ENSG00000131871",603.280346058456,1051.6095557967,641.527004747253,1047.75904454539,609.443989138294,947.629402834904,647.016384690829,951.157556063144
"ENSG00000131873",888.734948827579,869.493434201495,676.318813205768,585.731585357523,758.60860186445,954.808413462442,686.229498914515,610.255954111309
"ENSG00000131876",320.768574245716,329.807854352291,290.214597385662,248.89866349798,202.863873307572,223.267230516406,277.759559084447,226.215569196434
"ENSG00000131899",1603.84287122858,1214.84778673874,1333.120270447,888.285050567643,1341.62914531983,1101.97813132695,1461.77775800521,1037.43512198923
"ENSG00000131914",2.94283095638271,5.55232078034161,10.1829683293215,5.96164463468217,5.96658450904624,6.46110956478344,4.35701269152073,7.36515806686063
"ENSG00000131931",154.989097036156,190.999834843751,163.776073963254,177.358927881794,181.554642918121,178.757364625675,155.763203721866,167.294304661549
"ENSG00000131941",126.541731124457,138.80801950854,99.2839412108843,132.646593121678,84.3845523422253,72.5080073381253,95.8542792134561,173.607297290286
"ENSG00000131943",702.355654923341,842.842294455856,519.331384795395,769.052157873999,553.187620910144,607.344299089643,686.229498914515,797.541402097194
"ENSG00000131944",81.4183231265884,103.273166514354,103.526844681435,107.309603424279,71.5990141085548,78.251215840155,76.2477221016128,90.4862276785734
"ENSG00000131951",0,0,4.24290347055061,0,0,0,0,5.26082719061474
"ENSG00000131966",1339.96902880626,1182.64432621276,1225.35052229502,1326.46593121678,1397.0331443324,1338.88548203568,1258.08741467661,1219.4597427845
"ENSG00000131969",19.6188730425514,28.8720680577763,19.5173559645328,22.3561673800581,28.9805533296531,40.9203605769618,19.6065571118433,13.6781506955983
"ENSG00000131979",44.1424643457407,92.1685249536707,49.2176802583871,126.684948486996,30.6852917608092,114.146268977841,46.8378864338479,184.128951671516
"ENSG00000131981",6714.55929881322,5536.77428215665,4969.28854470888,3851.22243400468,4669.27856293647,3333.93253542825,5095.5263427335,4052.94126764959
"ENSG00000132000",127.522674776584,137.697555352472,389.498538596546,327.890454907519,445.789099747312,600.165288462106,267.956280528525,361.944910714294
"ENSG00000132002",1834.36462947856,1469.14407847839,1758.25919819617,1417.38101189568,1642.51547841887,1084.74850582086,1901.8360398488,1480.39677143899
"ENSG00000132003",97.1134215606295,115.488272231105,103.526844681435,113.271248058961,161.097781744248,301.518446356561,105.657557769378,170.450800975917
"ENSG00000132004",95.1515342563743,81.0638833929874,87.4038114933426,65.5780909815038,81.8274446954913,82.5586222166773,82.7832411388939,79.964573297344
"ENSG00000132005",142.236829558498,188.778906531615,158.684589798593,140.098648915031,132.117228414595,142.862311487989,270.134786874285,197.807102367114
"ENSG00000132010",33.3520841723374,33.3139246820496,34.791808458515,19.375345062717,40.9137223477456,34.4592510121783,30.4990888406451,30.5127977055655
"ENSG00000132016",24.5235913031893,15.5464981849565,9.33438763521135,10.4328781106938,17.0473843115607,10.7685159413057,13.0710380745622,4.20866175249179
"ENSG00000132017",188.341181208494,212.098653809049,246.088401291936,169.906872088442,185.816488996011,177.321562500168,178.63752035235,208.328756748344
"ENSG00000132024",508.128811802082,501.929798542881,545.637386312809,599.145285785558,629.900850312167,616.677012905442,552.251358650253,503.987244860892
"ENSG00000132026",1.96188730425514,5.55232078034161,5.09148416466074,0,0,0.717901062753715,1.08925317288018,3.15649631436884
"ENSG00000132031",29.4283095638271,42.1976379305962,65.3407134464794,86.4438472028914,40.9137223477456,72.5080073381253,33.7668483592857,65.2342571636227
"ENSG00000132109",515.976361019102,457.511232300148,497.268286748532,399.430190523705,409.137223477456,406.332001518603,432.433509633433,351.423256333064
"ENSG00000132122",246.21685668402,237.639329398621,242.694078515495,299.572642892779,351.17611681815,292.185732540762,239.63569803364,283.032502855073
"ENSG00000132128",1850.0597279126,1938.87041649529,1818.50842747799,1778.06051229396,2014.14845641089,2011.55877783591,1956.29869849281,1896.00211949755
"ENSG00000132141",12.7522674776584,66.6278493640993,33.9432277644049,56.6356240294806,29.8329225452312,54.5604807692824,37.0346078779262,48.3996101536556
"ENSG00000132153",1149.66596029351,1223.73149998729,984.353605167742,1146.12618101765,1227.41167043237,1211.81699392827,1019.54096981585,1114.2431989722
"ENSG00000132155",2275.78927293596,4018.76978081125,2034.04792378196,3769.2498202778,1889.7025509365,2990.77582743198,2155.63202912988,4023.48063538215
"ENSG00000132170",310.95913772444,852.836471860471,252.028466150706,432.219236014457,509.716790915664,821.27881579025,272.313293220046,714.420332485481
"ENSG00000132182",4.90471826063785,7.77324909247825,16.9716138822025,1.49041115867054,5.96658450904624,8.61481275304459,10.8925317288018,1.05216543812295
"ENSG00000132185",0.980943652127571,2.22092831213664,3.39432277644049,2.98082231734108,1.70473843115607,0,2.17850634576037,1.05216543812295
"ENSG00000132196",101.03719616914,77.7324909247825,105.224006069655,105.819192265608,76.713229402023,101.941950911028,124.174861708341,147.303161337213
"ENSG00000132199",500.281262585061,400.877560340664,422.593185666841,307.024698686132,347.766639955838,246.240064524524,616.517295850183,398.770701048597
"ENSG00000132205",565.023543625481,551.900685565956,483.69099564277,426.257591379775,577.053958946329,517.606666245429,715.63933458228,507.14374117526
"ENSG00000132207",365.891982243584,405.319416964937,238.451175044944,324.909632590178,285.543687218641,244.804262399017,308.258647925092,351.423256333064
"ENSG00000132254",761.212274050995,649.621531299968,682.258878064539,570.827473770817,846.402631068988,766.718335020968,672.069207667073,565.012840272023
"ENSG00000132256",628.784881013773,383.110133843571,548.183128395139,453.084992235845,760.313340295606,526.939380061227,681.872486222994,388.249046667367
"ENSG00000132259",4.90471826063785,1.11046415606832,1.69716138822025,2.98082231734108,1.70473843115607,1.43580212550743,4.35701269152073,3.15649631436884
"ENSG00000132274",3136.07685585184,2936.06722864464,3160.1145048661,2734.90447616044,3598.70282817046,3278.65415359622,3186.06553067453,2577.80532340122
"ENSG00000132275",300.168757551037,268.732325768534,246.936981986046,222.071262641911,222.468365265867,271.366601720904,274.491799565806,169.398635537794
"ENSG00000132286",513.033530062719,454.179839831943,465.870801066457,518.663083217348,404.875377399566,470.225196103684,386.684876372465,461.900627335974
"ENSG00000132294",2846.69847847421,2578.49777039064,2621.26576410617,2642.49898432287,3099.21446784173,3411.46585020566,3164.28046721693,3002.88016040289
"ENSG00000132297",19.6188730425514,24.4302114335031,33.0946470702948,26.8274008560697,46.0279376412138,38.7666573887006,21.7850634576037,24.1998050768278
"ENSG00000132300",1028.02894742969,849.505079392266,1014.0539294616,931.506974169088,889.021091847889,1025.16271761231,1090.34242605306,895.392787842628
"ENSG00000132305",1167.32294603181,1191.52803946131,1145.58393704867,1195.30974925377,1216.33087062985,1374.06263411061,984.684868283685,1058.47843075168
"ENSG00000132313",473.795783977617,487.493764513993,516.785642713065,518.663083217348,487.555191310635,493.915931174556,351.828774840299,445.065980326007
"ENSG00000132321",23.5426476510617,13.3255698728199,67.0378748346997,20.8657562213876,37.5042454854335,10.050614878552,45.7486332609677,21.0433087624589
"ENSG00000132323",402.186897372304,471.947266329036,343.6751811146,354.717855763589,349.471378386994,305.107951670329,360.542800223341,348.266760018695
"ENSG00000132326",110.846632690415,24.4302114335031,143.410137304611,102.838369948267,103.136675084942,75.3796115891401,175.369760833709,71.5472497923604
"ENSG00000132329",69.6469993010575,19.9883548092298,173.959042292575,187.791805992488,155.98356645078,236.907350708726,261.420761491244,194.650606052745
"ENSG00000132330",126.541731124457,202.104476404434,123.892781340078,186.301394833818,139.788551354798,188.807979504227,112.193076806659,202.015764119606
"ENSG00000132334",44.1424643457407,52.1918153352111,35.6403891526251,92.4054918375736,44.3231992100578,132.811696609437,55.5519118168893,152.563988527827
"ENSG00000132341",2791.76563395507,3152.60773907796,2874.9913916451,2977.84149502374,2915.95508649245,3664.88492535772,2360.41162563136,2486.26693028452
"ENSG00000132356",1842.21217869558,2980.48579488737,1680.18977433804,2624.61405041882,1726.9000307611,3149.43196230055,1872.42620418103,3159.65281068321
"ENSG00000132357",644.479979447814,782.877230028166,545.637386312809,825.68778190348,629.048481096589,716.465260628208,613.249536331543,768.080769829751
"ENSG00000132359",19.6188730425514,54.4127436473477,25.4574208233037,5.96164463468217,77.5655986176011,71.7901062753715,34.8561015321659,42.0866175249179
"ENSG00000132361",684.698669185044,978.318921496191,765.419786087331,831.649426538162,859.188169302658,1091.9275164484,753.763195633087,1281.53750363375
"ENSG00000132376",613.089782579732,800.64465652526,636.435520582592,883.813817091631,598.36318933578,754.514016954155,640.480865653548,1059.53059618981
"ENSG00000132382",709.222260488234,906.13875135175,734.022300405256,775.013802508681,756.903863433294,981.370752784329,788.619297165252,813.323883669038
"ENSG00000132383",1411.57791541157,1173.76061296422,1093.82051470795,1004.53712094394,1259.80170062433,1257.76266194451,1740.62657026253,1647.69107610054
"ENSG00000132386",11113.1106349532,9055.83519273716,8371.24854739636,8210.67507311601,10268.4919400686,9092.21695977581,11029.7776285847,10418.5421682934
"ENSG00000132388",897.563441696727,911.691072132092,870.643792156986,892.756284043654,1096.14681123335,824.868321104019,1062.02184355818,918.540427481333
"ENSG00000132394",211.883828859555,192.11029899982,171.413300210245,140.098648915031,172.178581546763,171.578353998138,186.262292562511,170.450800975917
"ENSG00000132405",1354.68318358818,1171.53968465208,1216.01613465981,1016.46041021331,1385.0999753143,1168.0250291003,1282.05098447998,1159.48631281149
"ENSG00000132406",330.578010766991,395.325239560322,331.795051397058,479.912393091914,279.577102709595,411.357308957879,349.650268494539,404.031528239212
"ENSG00000132423",43.1615206936131,49.9708870230745,42.4290347055061,52.1643905534689,43.4708299944797,53.8425797065287,33.7668483592857,28.4084668293196
"ENSG00000132424",3468.61675392309,3094.86360296241,3368.86535561719,3521.84156793849,4059.83457379817,3155.17517080258,3902.7941184297,3238.56521854243
"ENSG00000132429",70.6279429531851,126.592913791789,98.4353605167742,102.838369948267,205.420980954306,210.345011386839,89.318760176175,149.407492213458
"ENSG00000132432",553.25221979995,530.801866600657,455.687832737136,552.942539866771,384.418516225693,579.346157642248,419.36247155887,382.988219476753
"ENSG00000132434",296.244982942526,344.24388838118,347.91808458515,229.523318435263,392.942208381474,331.670290992217,356.18578753182,229.372065510802
"ENSG00000132436",241.312138423382,178.784729127,205.35652797465,141.589060073701,149.164612726156,143.580212550743,199.333330637073,103.112212936049
"ENSG00000132463",1591.09060375092,1758.97522321222,1473.98466566928,2165.5674135483,1470.33689687211,1794.03475582153,1606.64842999827,1817.08971163833
"ENSG00000132464",31.3901968680823,2.22092831213664,33.9432277644049,43.2219236014457,22.1615996050289,26.5623393218875,3.26775951864055,11.5738198193524
"ENSG00000132465",13.733211129786,17.7674264970931,80.6151659404617,89.4246695202325,42.6184607789017,35.8950531376858,54.4626586440091,25.2519705149507
"ENSG00000132466",2576.93897413913,2557.39895142534,2455.79252875469,2477.06334571044,2917.65982492361,3132.92023785721,2445.37337311601,2540.97953306692
"ENSG00000132467",500.281262585061,699.592418323042,566.851903665562,618.520630848275,538.697344245317,704.978843624149,505.413472216405,576.586660091375
"ENSG00000132470",11.7713238255308,14.4360340288882,13.577291105762,13.4137004280349,22.1615996050289,13.6401201923206,7.62477221016128,4.20866175249179
"ENSG00000132471",1497.9009567988,1597.95792058231,1625.88060991499,1904.74546078095,1534.26458804046,1321.65585652959,1395.33331445951,1804.46372638085
"ENSG00000132475",3948.29819981347,3504.62487655162,3830.49325321309,2815.38667872865,3684.79211894384,3259.98872596462,3639.19485059269,3295.38215220107
"ENSG00000132478",582.680529363777,511.923975947496,373.375505408454,260.821952767345,372.485347207601,365.411640941641,386.684876372465,395.614204734228
"ENSG00000132481",97.1134215606295,106.604558982559,89.1009728815629,71.539735616186,91.2035060668496,50.9709754555138,71.8907094100921,104.164378374172
"ENSG00000132485",1823.57424930515,2005.49826585939,2006.04476087633,1834.69613632344,2340.60586597728,2163.03590207694,1980.26226829617,1839.18518583891
"ENSG00000132507",3465.67392296671,4359.68227672423,3113.44256669004,3654.48816106017,3155.47083606988,4222.69405111735,3151.20942914237,3541.58886472184
"ENSG00000132510",884.811174219069,490.825156982198,659.347199323565,409.863068634399,940.163244782571,605.190595901382,852.885234365183,670.229384084317
"ENSG00000132517",3.92377460851028,1.11046415606832,6.78864555288098,5.96164463468217,8.52369215578034,2.87160425101486,6.5355190372811,5.26082719061474
"ENSG00000132518",5.88566191276542,8.88371324854657,0,7.45205579335271,0,2.87160425101486,0,15.7824815718442
"ENSG00000132522",636.632430230793,879.48761160611,671.227329041107,667.704199084402,750.937278924248,662.622680921679,605.624764121382,701.794347228006
"ENSG00000132530",817.126062222266,427.528700086304,740.810945958137,387.506901254341,727.070940888063,384.077068573238,629.588333924746,318.806127751253
"ENSG00000132535",541.480895974419,381.999669687502,504.056932301413,414.33430211041,535.287867383005,440.073351468028,628.499080751866,448.222476640375
"ENSG00000132541",732.764908139295,447.517054895533,453.142090654805,341.304155335554,410.841961908612,258.444382591338,530.466295192649,288.293330045687
"ENSG00000132549",2954.60228020824,2304.21312384177,3394.32277644049,3159.67165638155,3602.11230503277,3007.28755187531,2959.50087071546,2408.40668786343
"ENSG00000132554",42.1805770414855,53.3022794912794,59.4006485877086,74.5205579335271,81.8274446954913,43.7919648279766,76.2477221016128,69.4429189161145
"ENSG00000132561",2844.73659116995,2658.45118962756,3091.37946864318,2742.3565319538,2131.77540816066,1226.17501518335,6230.52814887465,5693.26718568327
"ENSG00000132563",285.454602769123,247.633506803236,396.287184149427,448.613758759833,323.900301919653,425.715330212953,490.163927796082,531.343546252088
"ENSG00000132570",78.4754921702057,67.7383135201676,94.1924570462236,86.4438472028914,74.1561217552889,64.6110956478344,116.55008949818,79.964573297344
"ENSG00000132581",800.450020136098,779.545837559961,678.015974593988,895.737106360995,796.965216565462,819.125112601989,676.426220358594,757.559115448522
"ENSG00000132589",1644.06156096581,1946.64366558777,1651.3380307383,2438.31265558501,1761.8471685998,2758.89378416253,1550.0072650085,2374.73739384349
"ENSG00000132591",470.852953021234,585.214610248005,440.413380243154,529.095961328042,605.182143060404,590.114673583554,481.449902413041,483.996101536556
"ENSG00000132600",591.509022232925,624.080855710396,497.268286748532,642.367209387003,466.245960921185,486.736920547019,506.502725389285,803.854394725932
"ENSG00000132603",232.483645554234,323.145069415881,226.571045327403,268.274008560697,289.805533296532,423.561627024692,201.511836982834,332.484278446851
"ENSG00000132604",447.310305370172,566.336719594844,495.571125360312,467.98910382255,583.020543455375,345.310411184537,394.309648582626,516.613230118367
"ENSG00000132612",1107.48538325203,1455.81850860557,1049.69431861422,1460.60293549713,1113.19419554491,1346.06449266322,1142.62657835131,1286.79833082436
"ENSG00000132613",2333.66494841149,2906.0846964308,2046.77663419362,3459.24429927433,2931.29773237286,6391.47316169633,2922.46626283753,4078.19323816454
"ENSG00000132622",180.493631991473,27.761603901708,83.160908022792,25.3369896973992,71.5990141085548,16.5117244433355,110.014570460898,17.8868124480901
"ENSG00000132623",59.8375627797818,93.278989109739,138.31865313995,110.29042574162,132.117228414595,142.144410425236,78.4262284473732,84.1732350498358
"ENSG00000132635",668.022627098876,705.144739103384,567.700484359672,521.643905534689,594.953712473468,554.219620445868,687.318752087395,592.369141663219
"ENSG00000132639",142.236829558498,115.488272231105,77.2208431640212,41.7315124427752,327.309778781965,333.823994180478,163.387975932027,46.2952792774097
"ENSG00000132640",1493.97718219029,1490.24289744369,1513.01937759835,1745.2714668032,1092.73733437104,1338.88548203568,2142.56099105532,2145.36532833269
"ENSG00000132646",1261.49353663606,851.726007704402,999.628057661724,669.194610243073,1183.08847122231,675.544900051246,901.901627144791,604.995126920695
"ENSG00000132661",87.3039850393538,59.9650644276893,72.9779396934705,61.1068575054922,60.5182143060404,61.7394913968195,68.6229498914515,47.3474447155326
"ENSG00000132664",112.808519994671,176.563800814863,162.927493269144,157.983582819077,153.426458804046,188.090078441473,181.905279870991,131.520679765368
"ENSG00000132669",996.638750561612,1077.15023138627,1040.35993097901,1195.30974925377,1044.15228908309,1224.73921305784,1163.32238863604,1697.14285169231
"ENSG00000132670",2037.41996546896,2076.56797184776,2401.48336433165,2567.97842638934,2403.68118793006,2631.10739499237,2336.44805582799,2959.74137743985
"ENSG00000132676",1293.86467715627,1348.10348546694,1356.03194918798,1161.03029260435,1168.59819455748,1239.81513537567,1093.6101855717,1004.81799340741
"ENSG00000132677",6.86660556489299,3.33139246820496,2.54574208233037,4.47123347601162,2.5571076467341,2.87160425101486,1.08925317288018,4.20866175249179
"ENSG00000132680",638.594317535049,744.010984565775,633.041197806151,694.531599940472,707.466448929768,706.414645749656,730.888879002603,686.011865656161
"ENSG00000132681",2.94283095638271,4.44185662427329,0.848580694110123,22.3561673800581,8.52369215578034,3.58950531376858,3.26775951864055,2.10433087624589
"ENSG00000132688",1159.47539681479,608.53435752544,661.044360711786,417.315124427752,560.006574634768,380.487563259469,1396.42256763239,758.611280886645
"ENSG00000132692",6.86660556489299,4.44185662427329,6.78864555288098,4.47123347601162,0.852369215578034,0,5.44626586440091,2.10433087624589
"ENSG00000132694",1264.43636759244,1370.31276858831,1211.77323118926,1269.8303071873,1351.85757590676,1360.42251391829,1263.53368054101,1299.42431608184
"ENSG00000132704",11.7713238255308,12.2151057167515,16.1230331880923,20.8657562213876,11.9331690180925,15.7938233805817,9.80327855592165,24.1998050768278
"ENSG00000132716",2555.35821379232,2863.8870585002,2795.22480639874,3001.68807356247,3239.85538841211,3069.02704327213,2890.87792082401,3237.51305310431
"ENSG00000132718",2013.8773178179,1903.3355635011,2439.6694955666,2749.80858774715,2040.57190209381,2160.88219888868,2286.3424098755,2479.95393765579
"ENSG00000132740",168.722308165942,255.406755895714,185.839172010117,596.164463468217,247.18707251763,536.272093877025,214.582875057396,370.362234219277
"ENSG00000132749",15.6950984340411,13.3255698728199,3.39432277644049,5.96164463468217,8.52369215578034,7.89691169029087,19.6065571118433,0
"ENSG00000132763",122.617956515946,114.377808075037,147.653040775161,92.4054918375736,108.25089037841,158.656134868571,124.174861708341,107.320874688541
"ENSG00000132768",153.027209731901,169.901015878453,157.836009104483,146.060293549713,115.069844103035,222.549329453652,175.369760833709,195.702771490868
"ENSG00000132773",100.056252517012,93.278989109739,103.526844681435,87.9342583615619,111.660367240722,96.9166434717516,106.746810942258,83.1210696117128
"ENSG00000132780",1023.12422916906,999.417740461489,884.221083262748,855.496005076891,1050.11887359214,705.696744686902,1089.25317288018,825.949868926513
"ENSG00000132781",122.617956515946,131.034770416062,110.315490234316,131.156181963008,123.593536258815,95.4808413462441,141.602912474424,132.572845203491
"ENSG00000132792",559.137881712715,678.493599357744,528.665772430606,488.854860043938,455.16516111867,536.989994939779,456.397079436797,481.89177066031
"ENSG00000132793",153.027209731901,219.871902901528,182.444849233676,213.128795689887,115.069844103035,170.142551872631,186.262292562511,450.326807516621
"ENSG00000132801",133.40833668935,98.8313098900806,141.71297591639,87.9342583615619,103.136675084942,68.200600961603,133.978140264262,92.5905585548193
"ENSG00000132819",161.855702601049,165.45915925418,165.473235351474,189.282217151159,158.540674097514,152.195025303788,168.834241796428,150.459657651581
"ENSG00000132821",20.599816694679,18.8778906531615,23.7602594350834,31.2986343320814,8.52369215578034,11.4864170040594,40.3023673965668,47.3474447155326
"ENSG00000132823",832.821160656307,1086.03394463482,610.129519065178,1020.93164368932,819.126816170491,785.383762652565,754.852448805967,1032.17429479861
"ENSG00000132824",5458.95142408993,6800.4824917624,5967.21944098238,7729.27226886543,6020.28376962765,7322.5908400879,6688.01448148432,9727.26947544664
"ENSG00000132825",141.25588590637,181.005657439136,127.287104116518,195.243861785841,107.398521162832,147.887618927265,159.030963240507,197.807102367114
"ENSG00000132837",126.541731124457,97.7208457340123,125.589942728298,107.309603424279,184.964119780433,187.37217737872,114.371583152419,103.112212936049
"ENSG00000132840",415.92010850209,357.569458253999,376.769828184894,298.082231734108,935.901398704681,727.233776569514,277.759559084447,170.450800975917
"ENSG00000132842",1614.63325140198,2044.36451132178,1747.22764917274,2067.20027707604,1977.49658014104,1956.28039600387,1661.11108864228,1851.81117109639
"ENSG00000132846",418.862939458473,385.331062155707,470.113704537008,251.879485815321,325.605040350809,211.062912449592,418.27321838599,248.311043397016
"ENSG00000132849",192.264955817004,254.296291739646,263.060015174138,226.542496117922,206.273350169884,275.674008097427,248.349723416682,234.632892701417
"ENSG00000132854",9.80943652127571,2.22092831213664,19.5173559645328,2.98082231734108,1.70473843115607,1.43580212550743,6.5355190372811,0
"ENSG00000132855",0,0,0.848580694110123,1.49041115867054,0.852369215578034,5.02530743927601,0,0
"ENSG00000132874",9.80943652127571,14.4360340288882,20.3659366586429,22.3561673800581,11.9331690180925,15.7938233805817,16.3387975932027,31.5649631436884
"ENSG00000132879",489.490882411658,461.953088924422,368.284021243793,403.901423999717,386.975623872427,353.207322874828,422.630231077511,422.970506125425
"ENSG00000132881",53.9519008670164,79.9534192369191,57.7034871994883,96.8767253135852,31.5376609763873,73.225908400879,70.8014562372119,73.6515806686063
"ENSG00000132906",181.474575643601,235.418401086484,155.290267022152,178.849339040465,155.98356645078,155.784530617556,188.440798908272,209.380922186466
"ENSG00000132912",1555.77663227433,1259.26635298148,1553.75125091563,1511.27691489193,1625.46809410731,1478.87618927265,1349.58468119855,1533.00504334513
"ENSG00000132915",6.86660556489299,6.66278493640993,10.1829683293215,14.9041115867054,17.8997535271387,15.075922317828,10.8925317288018,6.31299262873768
