"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000138771",1157.87098021096,0.534292462582886,0.278644207549257,1.91747198795954,0.055177996374815,0.216634588413235
"ENSG00000157445",115.599200759304,-0.754268275287404,0.393436392551027,-1.91712889190742,0.0552215589587505,0.216672170642694
"ENSG00000269955",416.770304131759,0.312252888479703,0.162878259302252,1.91709372274331,0.0552260259739474,0.216672170642694
"ENSG00000104490",36.2388162761511,-0.83842469943336,0.437368452001767,-1.91697571143054,0.055241017394682,0.216675825673058
"ENSG00000145833",1229.8198784303,0.202180842394585,0.105480682685034,1.91675705207843,0.0552688034792127,0.21672965150589
"ENSG00000122884",2677.49597472503,-0.346367449088391,0.180766950229048,-1.91609942331556,0.055352441706714,0.21700241138188
"ENSG00000180914",548.933588274295,1.92438753371387,1.00449284649114,1.91578022724211,0.0553930755588614,0.217106482054327
"ENSG00000229183",9.9538650916161,-1.40036637829994,0.731108964795031,-1.91540036537856,0.0554414645940033,0.217240887581537
"ENSG00000099992",373.420078606162,0.338323240216865,0.17667118451591,1.91498823729456,0.0554940037250292,0.217391482309716
"ENSG00000182768",2063.08628194188,-0.201458141893681,0.105225298811707,-1.91454093424981,0.0555510739928558,0.217559746201754
"ENSG00000155313",1633.40336004675,-0.268697161223421,0.140412437930774,-1.91362791774824,0.0556677152562058,0.217913544121544
"ENSG00000173020",722.662670783534,0.269777028478247,0.140977880488964,1.91361245851165,0.0556696919866666,0.217913544121544
"ENSG00000124459",262.380412701721,-0.286831523368893,0.149910683298026,-1.913349449543,0.0557033311884708,0.217925253508239
"ENSG00000127528",97.2198676893243,-0.657823545520032,0.343843716160016,-1.91314691705431,0.0557292469064933,0.217925253508239
"ENSG00000135740",107.200641099012,-0.37723617407493,0.197150132519781,-1.91344621103453,0.0556909532947102,0.217925253508239
"ENSG00000177732",625.380697032396,-0.502706659576087,0.262755514970447,-1.91321068801402,0.0557210857980991,0.217925253508239
"ENSG00000137806",215.126552597505,0.331417861008027,0.173304585587695,1.91234328788331,0.0558321769674828,0.218161683378772
"ENSG00000142677",14.2294465382491,1.22976349410143,0.643014440175515,1.91249747636423,0.055812416002087,0.218161683378772
"ENSG00000196247",101.144624595384,-0.662804334407084,0.346576386355282,-1.9124336235869,0.055820598737418,0.218161683378772
"ENSG00000268043",587.142904252218,-0.281015253140822,0.146966099584023,-1.9121093499536,0.0558621698387365,0.218223548639992
"ENSG00000144583",201.76908238951,0.731660197614213,0.382721464424146,1.9117302415089,0.0559108033248591,0.218357435765794
"ENSG00000239900",679.355364854087,0.22408419574184,0.117222062639525,1.91162133386897,0.0559247809335923,0.218357435765794
"ENSG00000142784",1639.38594891686,0.231900745836339,0.121320761365466,1.91146794024612,0.0559444729740459,0.218378995188202
"ENSG00000113163",1741.88680295298,0.346435220782945,0.18131858115841,1.91064378824076,0.0560503731008187,0.218448918882194
"ENSG00000124228",908.213748717087,0.174764087739989,0.091452663693483,1.91097864930142,0.0560073247206112,0.218448918882194
"ENSG00000126254",924.866621447225,0.253054515236795,0.132424329689353,1.91093672764228,0.0560127124908891,0.218448918882194
"ENSG00000141562",691.591025823678,-0.272161111030104,0.142472576097543,-1.910270162054,0.0560984374890149,0.218448918882194
"ENSG00000160710",4885.37378230575,-0.155991446267339,0.0816612563492356,-1.91022589219323,0.0561041347696921,0.218448918882194
"ENSG00000166262",49.1516278342394,-0.561987498779786,0.294144161839308,-1.91058525610582,0.0560579005831958,0.218448918882194
"ENSG00000167103",18.4404992717087,-0.918836847084342,0.480973848443197,-1.91036758039633,0.056085901995948,0.218448918882194
"ENSG00000173281",815.119216709953,0.346614977858453,0.181422954982591,1.91053539995374,0.0560643129610663,0.218448918882194
"ENSG00000231995",18.0622725286198,-1.02300451059421,0.535405667362659,-1.91070915560793,0.0560419675733739,0.218448918882194
"ENSG00000247315",301.33578083988,-0.232300559630485,0.121594790847226,-1.91044828492983,0.0560755189511871,0.218448918882194
"ENSG00000039123",1342.43039789947,-0.190015016035044,0.0994809498973804,-1.9100643513261,0.0561249282525822,0.218474682824083
"ENSG00000140905",198.906728955572,-0.292234091590994,0.153007140878766,-1.90993760103356,0.0561412479977568,0.218483023457937
"ENSG00000160570",244.355369741137,-0.259013244735941,0.135636970935552,-1.90960652504554,0.0561838943572752,0.218593788422108
"ENSG00000118369",428.589360641036,-0.264144823585579,0.13837188066543,-1.90894871353419,0.0562687080172684,0.218868515712803
"ENSG00000164548",762.15980877014,-0.384348938370814,0.201415081652119,-1.90824309291127,0.0563598043249494,0.219167535819277
"ENSG00000167325",875.820296026566,-0.267541031508065,0.140213404998673,-1.90809881202583,0.0563784462382837,0.219184721235669
"ENSG00000105997",182.953756907655,-0.614349119838632,0.322048242399117,-1.90763071787631,0.0564389620172659,0.219364651613641
"ENSG00000241127",142.766997094626,-0.339106817342834,0.177799236445903,-1.9072456334536,0.0564887867278126,0.219447615896728
"ENSG00000248593",56.9851478077242,-0.532790230028282,0.279344892021814,-1.90728466939956,0.0564837343378994,0.219447615896728
"ENSG00000149115",8132.75784647608,0.251408405957963,0.131833627439344,1.90701273143406,0.0565189388600665,0.219454111053788
"ENSG00000243749",564.8643372336,0.244016155032281,0.127953988435414,1.90706173380012,0.0565125937672575,0.219454111053788
"ENSG00000104904",10199.905100091,0.158045884401618,0.0828828159114356,1.90685949389676,0.0565387847162704,0.219475871854519
"ENSG00000144306",484.535323665163,-0.300694978380163,0.157766310227139,-1.9059517709912,0.0566564632577224,0.219877299235649
"ENSG00000177946",262.641553152496,-0.259137760321097,0.136035093589311,-1.9049331572001,0.056788760499509,0.220335243720527
"ENSG00000074319",1082.06488362745,0.274450558883248,0.144088701303092,1.90473337882294,0.0568147377818555,0.220380549699515
"ENSG00000164934",578.122516552902,0.368478716385686,0.193477185401612,1.90450732276683,0.0568441438871847,0.22043912970443
"ENSG00000065413",234.763925041684,-0.654724957705002,0.343828722034718,-1.90421833821926,0.056881754376381,0.220529488476581
"ENSG00000162434",8411.69271276132,0.238011195020676,0.1250338465521,1.90357412479908,0.0569656713861531,0.220743767093791
"ENSG00000235169",17.88841088774,-0.887143614186992,0.466033793978485,-1.90360361340652,0.0569618278709841,0.220743767093791
"ENSG00000188033",64.3459177553424,0.513368146208241,0.269840731491652,1.90248574916913,0.0571076801711922,0.221238426123239
"ENSG00000136531",268.884591093703,-0.854136437617177,0.449019560224182,-1.90222545581474,0.0571416862574674,0.221314533026848
"ENSG00000131711",6602.07317947287,-0.441118953387491,0.231993687181582,-1.90142653770671,0.0572461663032164,0.221629150277582
"ENSG00000131779",535.9759571477,0.224741684941513,0.118210949033713,1.90119178281377,0.0572768970093032,0.221629150277582
"ENSG00000168813",479.880784030258,-0.250586723803465,0.131811334337269,-1.90110148769364,0.0572887207898286,0.221629150277582
"ENSG00000188243",1050.40650147655,0.255039762885613,0.134156969909261,1.9010548841265,0.0572948241324955,0.221629150277582
"ENSG00000257390",25.8967326184927,1.99425971261793,1.04890230811161,1.90128260486746,0.0572650062763562,0.221629150277582
"ENSG00000116731",1197.03824821263,0.213406617638138,0.112394694567322,1.89872501063929,0.0576006413451662,0.222700322069833
"ENSG00000213047",161.867005246597,-0.378162938328369,0.199165510983181,-1.89873706778632,0.0575990552478735,0.222700322069833
"ENSG00000143390",674.930514533046,-0.400151925894397,0.210831046113316,-1.89797438883515,0.0576994558943103,0.223026414544072
"ENSG00000069248",1161.60698315526,0.290895078598291,0.153302337508088,1.89752539541639,0.0577586303272609,0.223087281196345
"ENSG00000095261",979.927649863595,-0.20914020488934,0.110213401413886,-1.89759323463717,0.0577496863222548,0.223087281196345
"ENSG00000141098",295.480244920917,-0.288581075381236,0.15207220158239,-1.89765829900798,0.0577411092384543,0.223087281196345
"ENSG00000132424",3476.31954525176,-0.186395976377102,0.0982817595035914,-1.89654700239968,0.0578877509500591,0.223355855166825
"ENSG00000155561",860.543172897433,-0.278115071057906,0.146645207025471,-1.89651661107206,0.057891765597337,0.223355855166825
"ENSG00000157450",868.366470529814,0.273065932212996,0.143956688169807,1.89686172754194,0.0578461898503051,0.223355855166825
"ENSG00000174021",1153.48259960538,0.339895527304748,0.179237669101338,1.89633980964446,0.0579151253810028,0.223355855166825
"ENSG00000232112",1309.36236483553,0.228558706930389,0.120501515608719,1.89672889818699,0.0578637276349993,0.223355855166825
"ENSG00000256713",8.47874991878046,-1.4085621742753,0.742754348972215,-1.89640380594796,0.0579066690029575,0.223355855166825
"ENSG00000128590",572.806229264865,0.183968684790152,0.0970218345556464,1.89615755703566,0.0579392135980467,0.223392849827245
"ENSG00000125450",435.602110611955,0.248906646962119,0.131293447990018,1.89580402352632,0.0579859636494936,0.223517180040607
"ENSG00000162927",124.475868441727,-0.369431850986804,0.194886234637373,-1.89562824523862,0.0580092196292216,0.223550908653647
"ENSG00000123989",3031.70961033858,0.294714257633939,0.155526061889251,1.89495094297316,0.0580989011758946,0.223840541505428
"ENSG00000170276",145.258481942419,0.559970623493234,0.295566885238312,1.89456482258402,0.0581500788894962,0.223981721011254
"ENSG00000150093",52277.2314011653,0.343913615732809,0.181602617450033,1.89377014804005,0.0582555256447965,0.224331810522728
"ENSG00000128394",88.8958130094516,-0.427135613395276,0.22558809019055,-1.8934315771479,0.0583004994425033,0.224448912542698
"ENSG00000123684",1057.34223128088,0.201990454703449,0.106724320999572,1.89263752452694,0.05840608995698,0.224799263817937
"ENSG00000104472",589.871477300147,0.23648681224578,0.124981237377995,1.89217851580831,0.0584671998529966,0.224978281381905
"ENSG00000145439",274.009596062109,0.277265056626348,0.146560037147621,1.89181895708088,0.0585151066107225,0.225106417368409
"ENSG00000183775",77.4812368787557,-0.810425291687424,0.428473318955642,-1.89142533696789,0.0585675890043781,0.225252087383696
"ENSG00000037241",299.286838378384,0.334797840041381,0.17703804514355,1.89110673793258,0.0586100972646162,0.225322014338024
"ENSG00000076928",1213.73499485687,0.261732634529283,0.138404525876076,1.89106991171395,0.0586150123600764,0.225322014338024
"ENSG00000142192",26842.9879096663,-0.16521900587132,0.0874198302003565,-1.88994883074763,0.05876480389917,0.225785188952907
"ENSG00000166816",8.79911015032363,1.12135158139843,0.593303134494198,1.89001459153659,0.0587560086037965,0.225785188952907
"ENSG00000196182",622.218879804934,-0.39052519202181,0.206743655028059,-1.88893435190941,0.0589006257754107,0.226250634054052
"ENSG00000005156",284.199489115349,-0.38539443817514,0.204065679830507,-1.88858037517745,0.0589480786760508,0.226320089804838
"ENSG00000153140",241.523190851374,-0.25886233924171,0.137066552288465,-1.88858868133575,0.0589469648175765,0.226320089804838
"ENSG00000115652",679.924839449362,0.294678559089918,0.156042697260941,1.88844825334662,0.0589657986052462,0.226331736564246
"ENSG00000148343",590.172538799626,0.40445147132807,0.214198858441133,1.88820554073692,0.058998362282935,0.226343978377474
"ENSG00000182685",34.0952499490762,0.743413145417423,0.393711569224031,1.88821767895371,0.058996733397509,0.226343978377474
"ENSG00000016402",10.3582673494947,-1.3200047125564,0.699134214661112,-1.88805623423285,0.0590184014917067,0.226360909841578
"ENSG00000131725",548.004572216284,0.233727912116172,0.123799592622098,1.88795380635567,0.0590321521415418,0.226360909841578
"ENSG00000169727",1462.35839762761,0.139067804525298,0.0736756132180466,1.88756901301547,0.0590838333118604,0.226502725166438
"ENSG00000119640",133.578723912082,-0.618316103494934,0.327599512581452,-1.88741460151349,0.0591045827074528,0.22652591994642
"ENSG00000161835",180.465317411525,-0.522986024671085,0.277121207801473,-1.88721039728489,0.0591320324017244,0.226574776564638
"ENSG00000197296",317.806401568622,0.288297167325074,0.152849934721737,1.88614517794802,0.0592753937334088,0.227067634309113
"ENSG00000086232",2138.89590743916,0.14030928252328,0.0744131032124895,1.88554537394606,0.0593562445286293,0.227181566069927
"ENSG00000125968",51.423481249638,0.713708815405896,0.37852471731867,1.88550121762601,0.0593622002102857,0.227181566069927
"ENSG00000203879",2149.80573687821,0.155701423652484,0.082571478617057,1.88565623699902,0.0593412938135158,0.227181566069927
"ENSG00000250251",176.615605772337,0.862003521859924,0.457178153836423,1.88548712274722,0.0593641013927451,0.227181566069927
"ENSG00000182492",8769.98880916648,-0.376210067861747,0.199560055704053,-1.88519724818911,0.0594032122203426,0.227274802266062
"ENSG00000196937",1286.63265891513,0.486316931844313,0.258016065946182,1.88483197765581,0.0594525261644139,0.227407019290092
"ENSG00000059145",593.60853249724,0.300063084944077,0.159216209683546,1.88462648081169,0.0594802845282649,0.227456740661313
"ENSG00000108588",1584.69578801235,0.220662788721392,0.117110778326528,1.88422271523241,0.0595348562096416,0.227597384272495
"ENSG00000127328",67.6190991863114,0.594747416562816,0.315681610869497,1.88401033219729,0.059563577897979,0.227597384272495
"ENSG00000130176",1099.47515179842,0.635990061322677,0.337553240641709,1.88411777683906,0.0595490461507148,0.227597384272495
"ENSG00000211450",551.9683119043,0.245483307623632,0.130304702264612,1.88391748998531,0.0595761370550414,0.227597384272495
"ENSG00000066279",124.063605303686,-0.652943703280299,0.346618403232083,-1.88375371068544,0.0595982975268944,0.227625616651046
"ENSG00000110002",937.888774859676,-0.49289611874803,0.261814096010191,-1.88261872167817,0.0597520573609957,0.228086565648562
"ENSG00000167371",310.902347159743,-0.611079310225105,0.324603024327849,-1.88254348982256,0.0597622608282676,0.228086565648562
"ENSG00000184313",15.6766921444736,-0.792805786952911,0.421161708875982,-1.88242608538367,0.059778186921974,0.228086565648562
"ENSG00000269556",537.755665398591,0.318828949848673,0.169365806026222,1.88248712847806,0.0597699058925321,0.228086565648562
"ENSG00000078687",451.217137507226,-0.344987488240687,0.183291441655563,-1.88218001410551,0.0598115782928906,0.228157483433598
"ENSG00000115540",550.866774253354,0.353759946574634,0.187991652618543,1.88178539657,0.0598651593848315,0.228192424259124
"ENSG00000121486",528.942642012459,-0.315269793965482,0.167533549248912,-1.88183080570371,0.0598589917153392,0.228192424259124
"ENSG00000275837",434.971807228389,-0.219605323938645,0.116698408192308,-1.88181936103839,0.0598605461307534,0.228192424259124
"ENSG00000103479",2612.37515701173,0.313580431051415,0.166742941286728,1.88062192397211,0.0600233672255029,0.228287293265603
"ENSG00000111817",4603.64923970686,0.208550954156937,0.11088248109576,1.88082871248912,0.0599952230223974,0.228287293265603
"ENSG00000121297",877.233712425965,-0.256525103035336,0.136353996215636,-1.88131708754363,0.0599287979414688,0.228287293265603
"ENSG00000135164",1224.68699296851,0.331099162025736,0.176005292855999,1.88118866571035,0.0599462589947525,0.228287293265603
"ENSG00000135919",9479.26910391805,-0.647389350806809,0.344106663705827,-1.88136243522519,0.0599226331885937,0.228287293265603
"ENSG00000161298",98.1425539655955,-0.545882409204458,0.290246550610269,-1.88075416592098,0.0600053676517213,0.228287293265603
"ENSG00000164112",420.236495670313,0.910452345145353,0.484097491416184,1.88072105575657,0.0600098738866798,0.228287293265603
"ENSG00000233418",131.218756223464,0.302967442761554,0.161080726430835,1.88084229239953,0.0599933751607967,0.228287293265603
"ENSG00000233561",131.218756223464,0.302967442761554,0.161080726430835,1.88084229239953,0.0599933751607967,0.228287293265603
"ENSG00000167306",18.5522411683496,0.92929515841396,0.494239391551022,1.88025312085636,0.0600735890138747,0.228365584680026
"ENSG00000184005",19.2870983396562,1.09379536954068,0.581711315892065,1.88030615815565,0.0600663645118159,0.228365584680026
"ENSG00000089225",686.890539571908,-0.328578673425868,0.174821369818109,-1.87951091887527,0.0601747640369713,0.228693782632248
"ENSG00000205771",25.1329750813667,-0.868711431121134,0.462315210325737,-1.87904574999611,0.0602382466248521,0.228878604224752
"ENSG00000160007",2884.02047736021,-0.170633289104009,0.0908391383884167,-1.87841157601476,0.0603248831357362,0.229151287652164
"ENSG00000204767",51.1230164345523,-0.839583978253215,0.447112029244865,-1.87779331205023,0.0604094455410158,0.229415959889747
"ENSG00000168564",384.740158437913,0.253686351833317,0.135141324467959,1.87719302613069,0.0604916430058013,0.229671522631782
"ENSG00000168803",199.490591165324,-0.352546840058648,0.187822883562136,-1.87701750379111,0.0605156948791772,0.229706249700246
"ENSG00000151500",421.705901971805,-0.276766251236704,0.147463253073772,-1.8768489468915,0.060538799736291,0.229737365854711
"ENSG00000113083",14526.4571849111,0.495279455399247,0.263940869836784,1.87647883295042,0.0605895585814187,0.229873384366875
"ENSG00000250091",84.9859163947597,-0.357204781120578,0.190402635445483,-1.87604956352012,0.0606484744081911,0.23004027543801
"ENSG00000118508",704.48433387488,-0.338060845240139,0.180302030825668,-1.87496970329195,0.0607968916443412,0.230546480593244
"ENSG00000088305",52.7372488788996,-0.657186652098992,0.350551581996969,-1.87472168391091,0.0608310221766348,0.230619159351567
"ENSG00000178922",190.783753922599,-0.294771895068728,0.1572953433898,-1.87400268003002,0.0609300557247143,0.230937798517848
"ENSG00000217930",49.0368196440567,0.466401793475134,0.248986820412314,1.87319872073063,0.0610409489238275,0.231301220522524
"ENSG00000144810",3477.41413105082,0.784853116576684,0.419122535570088,1.87261015566517,0.0611222379191382,0.231552312824936
"ENSG00000257594",355.467311085379,0.232576502174308,0.124216733986513,1.87234436706056,0.061158976387153,0.231634550283218
"ENSG00000139160",108.799589183947,-0.442653302932464,0.236452902531931,-1.87205696437872,0.0611987230265721,0.231728137730345
"ENSG00000110921",92.6463946703284,-0.56405126824252,0.301480603267118,-1.87093717516134,0.0613537894998476,0.232258228931995
"ENSG00000170832",1494.06484570229,0.171289236047008,0.0915617893799512,1.8707502027534,0.0613797127861964,0.232299301018682
"ENSG00000144468",671.478385057869,-0.157097210360863,0.0839875002054942,-1.87048322639071,0.0614167441540613,0.232382382557878
"ENSG00000256612",15.7387595967066,-0.816267054896172,0.436440370297242,-1.87028311414053,0.0614445131601461,0.232430385937902
"ENSG00000170604",308.770992151687,-0.301125797677442,0.16108330618455,-1.86937929702317,0.0615700628229381,0.232848156604736
"ENSG00000134109",1239.0379754018,0.28767892689226,0.153901622627445,1.86923907611197,0.061589559993351,0.232864747070052
"ENSG00000130222",13.1642590195175,-1.53193420896742,0.819779597097526,-1.86871473063165,0.0616625134840154,0.233026237200138
"ENSG00000130312",437.666513558394,0.219862004119403,0.117651294328904,1.868759756308,0.0616562461434173,0.233026237200138
"ENSG00000184922",485.451121794514,-0.409225192212124,0.219016707869727,-1.86846563530457,0.0616971957913114,0.233088889223863
"ENSG00000186470",539.5476251184,-0.444106519671256,0.237696236092859,-1.86837842690012,0.0617093419008086,0.233088889223863
"ENSG00000108591",553.667894846116,0.189757157612404,0.10157240531574,1.86819596348575,0.0617347612283809,0.233127764099627
"ENSG00000196535",2080.08964523132,-0.394437390202817,0.211320924109617,-1.8665325824442,0.0619668899035033,0.233947021142305
"ENSG00000158042",509.951939354369,-0.453870398819072,0.243183174548451,-1.86637253856823,0.0619892624380929,0.233974166895285
"ENSG00000183401",192.523884485972,-0.300334554931932,0.160936419909836,-1.86616898213713,0.0620177272497379,0.234024288600811
"ENSG00000177144",132.865092137217,0.698413886991745,0.374337228974021,1.86573451138149,0.0620785187112177,0.234139023949725
"ENSG00000271121",132.865092137217,0.698413886991745,0.374337228974021,1.86573451138149,0.0620785187112177,0.234139023949725
"ENSG00000006712",1114.817180776,-0.238876043562779,0.128117325400806,-1.86451007165091,0.0622501085338462,0.234159237500163
"ENSG00000104863",34.4971844353845,-0.628781377564653,0.337121758392414,-1.86514623251562,0.0621609096850144,0.234159237500163
"ENSG00000108523",1321.92645893864,0.254483279297672,0.136478600765041,1.86463868966378,0.0622320659143398,0.234159237500163
"ENSG00000126368",398.994010593807,-0.407381885627401,0.218461320565108,-1.8647780969812,0.0622125146502736,0.234159237500163
"ENSG00000134020",15.1764294270797,0.951795830138596,0.510511810256707,1.86439532057053,0.0622662095435511,0.234159237500163
"ENSG00000171865",468.178600312433,0.224235100539213,0.120258801458469,1.86460448482561,0.062236863769213,0.234159237500163
"ENSG00000196230",1668.18832837949,-1.1685247350628,0.626735520889592,-1.86446227493886,0.0622568145908869,0.234159237500163
"ENSG00000224156",1668.18832837949,-1.1685247350628,0.626735520889592,-1.86446227493886,0.0622568145908869,0.234159237500163
"ENSG00000229684",1668.18832837949,-1.1685247350628,0.626735520889592,-1.86446227493886,0.0622568145908869,0.234159237500163
"ENSG00000232421",1668.18832837949,-1.1685247350628,0.626735520889592,-1.86446227493886,0.0622568145908869,0.234159237500163
"ENSG00000232575",1668.18832837949,-1.1685247350628,0.626735520889592,-1.86446227493886,0.0622568145908869,0.234159237500163
"ENSG00000235067",1668.18832837949,-1.1685247350628,0.626735520889592,-1.86446227493886,0.0622568145908869,0.234159237500163
"ENSG00000235241",45.7019911995899,0.502161933404458,0.269389592979239,1.86407324741442,0.0623114188354138,0.234272084818873
"ENSG00000168887",364.134108979109,-0.299145516021507,0.160555455696065,-1.86319122402042,0.062435367161295,0.234680839834809
"ENSG00000107854",2351.85901105274,-0.246144175554204,0.132128688908686,-1.86291241960566,0.062474589173444,0.234771005547902
"ENSG00000131981",4777.9404085539,-0.354672152820997,0.190418699290042,-1.86259098577691,0.0625198335508923,0.234883753011409
"ENSG00000185515",426.880570821134,0.211743459205268,0.113710001330692,1.86213575523119,0.0625839572483866,0.235067356849838
"ENSG00000155380",385.030813768282,-0.224616482653418,0.120664933077224,-1.86148930700245,0.0626751092860106,0.235180450257295
"ENSG00000160097",14.5630589129018,-0.987773411388853,0.530567223766041,-1.86173093086583,0.0626410264208731,0.235180450257295
"ENSG00000162004",40.8705274739621,0.578821875376726,0.310922581584892,1.86162700832551,0.0626556835987459,0.235180450257295
"ENSG00000281917",385.030813768282,-0.224616482653418,0.120664933077224,-1.86148930700245,0.0626751092860106,0.235180450257295
"ENSG00000110046",793.115171158797,0.21533281832521,0.115692694799073,1.86124818597393,0.0627091365079173,0.235194868081388
"ENSG00000148225",172.900804417899,-0.402722659109849,0.216372636595772,-1.86124579080772,0.0627094745925912,0.235194868081388
"ENSG00000226314",28.2218026893121,-0.663960584231915,0.356824889898497,-1.86074627367162,0.062780015829602,0.235402146946471
"ENSG00000117519",6549.88188641777,0.358260314910722,0.192670640646785,1.8594442500843,0.0629641945455072,0.235977918808563
"ENSG00000143157",834.389633650717,0.247139762195668,0.13290515363765,1.85951978107234,0.0629534980627357,0.235977918808563
"ENSG00000087077",1710.22188475014,-0.316959744044265,0.170508758344077,-1.85890594197312,0.0630404717209892,0.236005584249646
"ENSG00000125257",1305.50622485015,0.490488867222744,0.263881910680807,1.85874380686914,0.0630634609006581,0.236005584249646
"ENSG00000159496",103.453285672008,-0.354976540465426,0.190938248594641,-1.85911698194653,0.0630105586839416,0.236005584249646
"ENSG00000164794",23.6715691667933,0.693835313212513,0.373262746168648,1.85883890191127,0.0630499765091273,0.236005584249646
"ENSG00000198482",99.0816296169257,0.325329841557245,0.17502523327524,1.85875965121921,0.0630612140205691,0.236005584249646
"ENSG00000277956",20.0317398679646,-1.0049500254657,0.540604497311682,-1.85893759756554,0.0630359840744735,0.236005584249646
"ENSG00000198205",95.6462924751733,-0.353294722675067,0.190100395592052,-1.85846390048142,0.0631031652100455,0.236096838808451
"ENSG00000182183",14.818187793657,-1.18737929455277,0.639013103237672,-1.85814545669987,0.0631483611142533,0.236208590565961
"ENSG00000178127",836.520597715509,0.244284587877313,0.131484298635538,1.85789931126641,0.0631833142301622,0.236281983887656
"ENSG00000124749",107.132040867922,-0.590055852461363,0.317666640742973,-1.85746873225754,0.0632444957107601,0.236396052243154
"ENSG00000128944",125.419918708691,0.613112730643855,0.330075665255227,1.85749146387321,0.0632412645249101,0.236396052243154
"ENSG00000198830",1689.85985124059,-0.255469180298335,0.137588332113595,-1.85676486060908,0.0633446150955809,0.236712866934529
"ENSG00000125144",18.2559804851702,2.52489869309728,1.3602184032583,1.85624506112333,0.0634186359206102,0.236908576993181
"ENSG00000148773",87.7755201146243,-0.741612590848701,0.399536739651235,-1.85618121501435,0.0634277327022168,0.236908576993181
"ENSG00000136732",1259.85036522109,-0.315648048403891,0.17009923441756,-1.85567001218263,0.0635006076679723,0.237123301374151
"ENSG00000139734",182.45905568236,0.538923970945751,0.290521328791707,1.85502377118803,0.0635928321047559,0.23729519020978
"ENSG00000159784",219.368757429769,-0.430791300012202,0.232206154066294,-1.85521052077377,0.0635661698884387,0.23729519020978
"ENSG00000173960",659.64892122687,0.280277541433899,0.151090008083506,1.85503690805942,0.0635909562531366,0.23729519020978
"ENSG00000134758",132.604942934345,-0.502720316277268,0.271037961044549,-1.85479670205547,0.0636252631833682,0.237358734185158
"ENSG00000168826",70.8544635476557,-0.512002850489796,0.276081321886482,-1.85453636266027,0.0636624628882159,0.237382583007572
"ENSG00000211455",506.02128082508,0.433272804494954,0.233623460625656,1.85457746124737,0.0636565891473203,0.237382583007572
"ENSG00000101457",337.689612243797,-0.288326702463514,0.155523758420074,-1.85390775912665,0.0637523576531523,0.237660276679422
"ENSG00000147437",98.6785327517066,0.479393466724808,0.258608111735319,1.85374489418747,0.0637756655888095,0.237689669259769
"ENSG00000184465",372.64509343713,-0.292069168940276,0.157677526962377,-1.85231956999151,0.0639799471408866,0.238393366873357
"ENSG00000132780",929.15971475699,-0.258176956951959,0.139402450746994,-1.85202595484159,0.0640220959563481,0.238492753392139
"ENSG00000111247",24.303489501257,-0.726390172451729,0.392359510946866,-1.85133825531274,0.0641209058163442,0.23868186602135
"ENSG00000118058",2778.79591080329,-0.259608257780026,0.140240834163762,-1.85116025106409,0.0641465022791597,0.23868186602135
"ENSG00000141258",1645.46212969829,-0.242805455518856,0.131165802520724,-1.85113383864284,0.0641503010226741,0.23868186602135
"ENSG00000163754",1091.67418876308,0.213568143845262,0.115358040311755,1.85135031132719,0.0641191725035634,0.23868186602135
"ENSG00000186908",873.972470827421,-0.217841943683616,0.117672398329639,-1.85125778666777,0.0641324759150425,0.23868186602135
"ENSG00000001036",2025.38098842577,-0.228183284159776,0.123298797964258,-1.85065294980346,0.0642194969240754,0.238881647863125
"ENSG00000137500",984.243980836769,-0.166531195825885,0.0900219230129262,-1.84989600590929,0.0643285396752764,0.239229518565561
"ENSG00000105655",123.687856965106,-0.596262272935287,0.322362641879859,-1.8496630672158,0.064362126765942,0.239296679273807
"ENSG00000175581",192.564793281746,-0.34891551588613,0.188702513005744,-1.84902421450799,0.0644543163046519,0.239581637378435
"ENSG00000155506",4275.3698273918,0.261239435295992,0.141314406063664,1.8486397995283,0.0645098417512264,0.239702748986179
"ENSG00000170265",542.650598560391,0.172012120627714,0.0930507817391639,1.84858329411881,0.0645180067999916,0.239702748986179
"ENSG00000102572",1384.95328295043,0.233873059096463,0.126534717301999,1.84829163160242,0.0645601656866747,0.239801569871618
"ENSG00000116752",366.600457843599,-0.208588328489246,0.112880197471958,-1.84787352574454,0.064620641209703,0.239852770154801
"ENSG00000163900",295.536568020839,0.329538686198644,0.178324306752653,1.84797402103874,0.0646061011378368,0.239852770154801
"ENSG00000174839",312.189531302202,0.513461135709929,0.277856457384159,1.84793666680932,0.0646115053858499,0.239852770154801
"ENSG00000100271",253.68459444963,-0.242011637267934,0.131047874190273,-1.84674218306319,0.0647845149149954,0.240403120480374
"ENSG00000099977",247.828311945211,0.339489096880994,0.183873833569001,1.84631543429259,0.0648464179881664,0.240517003036253
"ENSG00000105889",131.923081388035,0.796390269075727,0.4313201256217,1.8464018295641,0.0648338817751701,0.240517003036253
"ENSG00000058272",1793.8269520649,0.262023104424943,0.14193521749264,1.84607533671854,0.0648812673683471,0.240588356933012
"ENSG00000117859",1580.71564331508,0.338314604464293,0.183280500826548,1.84588432996735,0.0649090024099192,0.24063330193391
"ENSG00000087253",831.672760541284,-0.313693585615181,0.169954730984805,-1.84574788708428,0.0649288205202725,0.240641774087726
"ENSG00000091127",175.909242687379,0.565538380460084,0.306416316990708,1.845653606225,0.0649425175803552,0.240641774087726
